# P CFF_tot CFF_2 CFF_6 CFF_10
0.0020633684 3.2423894999339277e-06 1.1004366342604044e-06 0.014792507514357567 0.00018848715990316123
0.0022996485 3.8462958103036306e-06 1.3046187632426154e-06 0.017477918416261673 0.00022406992502510548
0.0026048853 4.562681769312636e-06 1.5475538930331822e-06 0.020849507302045822 0.00026734048151411116
0.0029150455 5.4124971023418245e-06 1.8366230278843432e-06 0.025032199919223785 0.00032004411332309246
0.00308232 6.4205934939161745e-06 2.1789448965137126e-06 0.029770392924547195 0.00038292998215183616
0.003149424 7.6164513411531065e-06 2.5840258786047343e-06 0.03501605987548828 0.00045788727584294975
0.003175517 9.03504186756576e-06 3.062945097553893e-06 0.04065278172492981 0.0005471235490404069
0.0031975934 1.0717849808557614e-05 3.628560307333828e-06 0.04647194594144821 0.0006532047991640866
0.003225742 1.2714086575643898e-05 4.295720373193035e-06 0.052150629460811615 0.0007790936506353319
0.0032582267 1.5082129376724558e-05 5.081467861600686e-06 0.05723866820335388 0.0009281825041398406
0.0032893077 1.789122837750834e-05 6.005213435855694e-06 0.061166901141405106 0.0011043146951124072
0.003321538 2.1223531827683868e-05 7.0911901275394484e-06 0.06352002173662186 0.0013134890468791127
0.003642125 2.5176488373876625e-05 8.486922524753027e-06 0.06916014105081558 0.0016812104731798172
0.004826971 2.9865696811741154e-05 1.8587707018014044e-05 0.09037091583013535 0.0025948446709662676
0.005834218 3.542828661428225e-05 4.014452133560553e-05 0.10121794044971466 0.003921799827367067
0.0066195684 4.20269280953219e-05 8.414630428887904e-05 0.09245676547288895 0.005806115921586752
0.007649845 4.9854589479845796e-05 0.0001718880666885525 0.06753932684659958 0.008683056570589542
0.008432155 5.9140179995230634e-05 0.0003386884636711329 0.029828811064362526 0.012638201005756855
0.009298328 7.015524400781995e-05 0.0006431040237657726 0.0067827096208930016 0.01781122013926506
0.010452673 8.322190196569696e-05 0.0011757670436054468 0.0006429623463191092 0.02416350692510605
0.011867406 9.872227036964019e-05 0.0020665547344833612 1.9198607333237305e-05 0.031332679092884064
0.01348862 0.00011710963624639999 0.003602151293307543 1.237020939015565e-07 0.038431428372859955
0.015261407 0.00013892171290645034 0.006117967423051596 1.0293890045920406e-10 0.04407991096377373
0.017099926 0.00016479636463267972 0.009968428872525692 5.587609537658234e-15 0.04653606936335564
0.018981574 0.00019549026014698773 0.01553425658494234 8.120180849633752e-21 0.04450687766075134
0.021236941 0.00023190100034984926 0.023546716198325157 9.973198910975297e-29 0.039166778326034546
0.023706814 0.0002750933674282568 0.0346074253320694 1.1223447816286044e-39 0.032285064458847046
0.026363995 0.00032633046295122217 0.048256054520606995 0.0 0.027430379763245583
0.029120907 0.0003871106455437592 0.06346840411424637 0.0 0.028497979044914246
0.03221361 0.00045921134833098705 0.08194976300001144 0.0 0.040769174695014954
0.034935456 0.0005447410575334477 0.09963461011648178 0.0 0.06358764320611954
0.03631836 0.0006462009722564068 0.11151309311389923 0.0 0.08832100033760071
0.036176063 0.0007665581486291507 0.1174074113368988 0.0 0.10635410249233246
0.034551147 0.000909332267294379 0.11246547847986221 0.0 0.10794150829315186
0.031829394 0.00107869856164398 0.0957803949713707 0.0 0.08842311799526215
0.028595285 0.0012796099167963436 0.07402458786964417 0.0 0.055069949477910995
0.0252196 0.0015179417099324562 0.04926607385277748 0.0 0.02406112290918827
0.021707337 0.001800663627647853 0.027871148660779 0.0 0.006625935435295105
0.018387707 0.0021360434848833572 0.013297611847519875 0.0 0.00104193901643157
0.015664445 0.00253388900583987 0.005113661289215088 0.0 7.967974670464173e-05
0.012965416 0.0030058346374286387 0.0015598587924614549 0.0 1.7571242096892092e-06
0.010639579 0.003565681782723172 0.0003559088509064168 0.0 7.583534689103999e-09
0.00917398 0.004229802404073777 5.882923869648948e-05 0.0 3.815253234867866e-12
0.008793977 0.005017617798704542 6.727698746544775e-06 0.0 1.0726394448365442e-16
0.0092823235 0.005952166547928764 5.060602461526287e-07 0.0 2.3907480495448517e-23
0.010410675 0.007060778248879206 2.407429988693366e-08 0.0 7.86574771481438e-33
0.01181904 0.008375872731114046 6.665891172374927e-10 0.0 0.0
0.013239503 0.009935908130092595 1.0300670906515652e-11 0.0 0.0
0.016136337 0.011786505542630102 7.967865462473606e-14 0.0 0.0
0.017826693 0.01398178315333876 2.1284693884859288e-17 0.0 0.0
0.017753704 0.016585938846753794 5.1375074478941356e-23 0.0 0.0
0.016119873 0.019675127586467098 1.9555600427412378e-31 0.0 0.0
