# P CFF_tot CFF_2 CFF_6 CFF_10
3.9338466e-09 3.859903588251087e-06 0. 1.914088292975357e-14 0.
5.128683e-09 4.578602530802073e-06 0. 2.5644733935687412e-14 0.
6.7713777e-09 5.431120403855914e-06 0. 3.435931213483477e-14 0.
8.847662e-09 6.442373768577103e-06 0. 4.603622035448049e-14 0.
1.14618475e-08 7.641918552308985e-06 0. 6.168257907484404e-14 0.
1.4741941e-08 9.06481388040026e-06 0. 8.264793878573137e-14 0.
1.884479e-08 1.075264675013704e-05 0. 1.1074066739568539e-13 0.
2.3962295e-08 1.2754747494951052e-05 0. 1.4838399064152907e-13 0.
3.0328867e-08 1.5129631563306654e-05 0. 1.9882496528084853e-13 0.
3.8230397e-08 1.794670975117436e-05 0. 2.6641435910655653e-13 0.
4.8210225e-08 2.1288316873098006e-05 0. 3.5698158838692873e-13 0.
6.2364364e-08 2.5252118163875364e-05 0. 4.783373675452951e-13 0.
8.0075935e-08 2.9953963742814495e-05 0. 6.410067246963302e-13 0.
1.0818306e-07 3.553127456806375e-05 0. 2.1491324345146445e-12 0.
1.4779677e-07 4.2147058842387175e-05 0. 9.118089963622289e-12 0.
2.066449e-07 4.999467625797723e-05 0. 3.414302521265178e-11 0.
2.861235e-07 5.9303489325007025e-05 0. 1.175804870134911e-10 0.
3.9281989e-07 7.03455669554428e-05 0. 4.2108516673522445e-10 0.
5.3545324e-07 8.344363622792781e-05 0. 1.3884278171616415e-09 0.
7.254035e-07 9.898051474016887e-05 0. 4.254756991173281e-09 0.
9.774683e-07 0.00011741029922842435 0. 1.3029501033656743e-08 0.
1.3113444e-06 0.0001392716374641539 0. 3.835352657688418e-08 0.
1.7535161e-06 0.00016520347132588609 0. 1.059709546780141e-07 0.
2.339869e-06 0.00019596371116945772 0. 2.8558326903294073e-07 0.
3.1430616e-06 0.00023245138729290968 0. 7.592940960421402e-07 0.
4.241632e-06 0.0002757329259174582 0. 1.9118715499644168e-06 0.
5.756373e-06 0.00032707331765329325 0. 4.6365307753148954e-06 0.
7.929744e-06 0.00038797308941173003 0. 1.1243827430007514e-05 0.
1.1098933e-05 0.0004602121603427185 0. 2.60259384958772e-05 0.
1.5941318e-05 0.0005459018635762858 0. 5.7988592743640766e-05 0.
2.392459e-05 0.0006475466542086483 0. 0.00012855138629674911 0.
3.7419948e-05 0.0007681173070738535 0. 0.0002779889036901295 0.
6.0817856e-05 0.0009111377436540377 0. 0.0005869700689800084 0.
0.0001025773 0.0010807880258205795 0. 0.0012179017066955566 0.
0.00017659814 0.0012820265266068032 0. 0.0024615719448775053 0.
0.00030433078 0.0015207348487004397 0. 0.004802648443728685 0.
0.00051993155 0.0018038897261922493 0. 0.009074434638023376 0.
0.0008766312 0.002139766933757522 0. 0.016675330698490143 0.
0.0014288513 0.0025381831629291665 0. 0.029234251007437706 0.
0.0022382787 0.003010782934786275 0. 0.04861845821142197 0.
0.0033624049 0.003571378934662497 0. 0.07635422050952911 0.
0.004707023 0.004236355715845209 0. 0.1090126633644104 0.
0.006141436 0.005025148571323573 0. 0.14015629887580872 0.
0.0075550606 0.005960811569582092 0. 0.15967118740081787 0.
0.008910444 0.007070691356435893 0. 0.15631535649299622 0.
0.010270333 0.008387226416130829 0. 0.12492768466472626 0.
0.011826619 0.00994889515173262 0. 0.07657579332590103 0.
0.013738873 0.011801340494374101 0. 0.03316877782344818 0.
0.016084937 0.013998703910343186 0. 0.009145738556981087 0.
0.018795226 0.01660520779507014 0. 0.0013916883617639542 0.
0.021803485 0.019697032502682496 0. 9.701789531391114e-05 0.
0.025164284 0.02336454287111747 0. 2.4216785732278368e-06 0.
0.028989522 0.02771492931749699 0. 1.5449334256345537e-08 0.
0.033488594 0.03287534069512557 0. 1.5892287485996803e-11 0.
0.038865536 0.03899660047620098 0. 1.4060911037054916e-15 0.
0.045147654 0.046257614873202485 0. 4.5583685969616914e-21 0.
0.05206545 0.054870601735230444 0. 1.7081164158442753e-28 0.
0.0590221 0.0650872930443816 0. 1.5562938453862422e-38 0.
0.065127306 0.07720629229267585 0. 0.0 0.
0.06918344 0.09158180177377395 0. 0.0 0.
0.06979057 0.10863397486225977 0. 0.0 0.
0.065300025 0.12886119584681088 0. 0.0 0.
0.055280276 0.15285464622024894 0. 0.0 0.
0.040894777 0.18131558315579377 0. 0.0 0.
0.026120095 0.21507583516797635 0. 0.0 0.
